city,id,CaVRating,SLRating,CaBRating,WLBRating,title,numJobs,nextJobOne,jobId,nextJobTwo,CORating,company,state
Grapevine,8334,4.4,3.9,4.4,4.1,Engineer 1-Design Engineer,5,,581208,,4.1,Google,TX
Grapevine,8335,4.4,3.9,4.4,4.1,Case Aide,5,case manager,150847,intern,4.1,Google,TX
Grapevine,8336,4.4,3.9,4.4,4.1,Cloud Developer,3,,563549,,4.1,Google,TX
Grapevine,8337,4.4,3.9,4.4,4.1,Supervisor,2,owner,64221,project manager,4.1,Google,TX
Grapevine,8338,4.4,3.9,4.4,4.1,Secretary,2,vice president,28736,president,4.1,Google,TX
Grapevine,8339,4.4,3.9,4.4,4.1,Business Development Specialist,2,director,62438,president,4.1,Google,TX
Grapevine,8340,4.4,3.9,4.4,4.1,After School Club Worker,2,,1168051,,4.1,Google,TX
Grapevine,8341,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,TX
Grapevine,8342,4.4,3.9,4.4,4.1,Therapist,2,administrative assistant,58835,intern,4.1,Google,TX
Grapevine,8343,4.4,3.9,4.4,4.1,Web Analyst,1,communications manager,7895,j2ee developer,4.1,Google,TX
Grapevine,8344,4.4,3.9,4.4,4.1,Music Instructor,1,consultant,68803,entrepreneur,4.1,Google,TX
Grapevine,8345,4.4,3.9,4.4,4.1,Volunteer Services and Christmas Coordinator,1,,244188,,4.1,Google,TX
Grapevine,8346,4.4,3.9,4.4,4.1,Day Camp Worker,1,,2986188,,4.1,Google,TX
Grapevine,8347,4.4,3.9,4.4,4.1,"Software Engineer, Site Reliability Engineering",1,,561579,,4.1,Google,TX
Grapevine,8348,4.4,3.9,4.4,4.1,PPC Specialist,1,,134848,,4.1,Google,TX
Grapevine,8349,4.4,3.9,4.4,4.1,Occupational Therapist PRN,1,,779307,,4.1,Google,TX
Grapevine,8350,4.4,3.9,4.4,4.1,Janitor,1,volunteer,3550,driver,4.1,Google,TX
Grapevine,8351,4.4,3.9,4.4,4.1,Office Assistant/Customer Service,1,,658928,,4.1,Google,TX
Grapevine,8352,4.4,3.9,4.4,4.1,Sales Development Representative,1,inside sales representative,28424,executive administrative assistant,4.1,Google,TX
Grapevine,8353,4.4,3.9,4.4,4.1,Wine Ambassador,1,,769545,,4.1,Google,TX
Grapevine,8354,4.4,3.9,4.4,4.1,Data Scientist,1,developer,119899,software engineer,4.1,Google,TX
Grapevine,8355,4.4,3.9,4.4,4.1,Java Developer,1,senior developer,3566,senior software engineer,4.1,Google,TX
Grapevine,8356,4.4,3.9,4.4,4.1,Human Resources &amp; Payroll Administrator,1,assistant manager,1105245,human resources coordinator,4.1,Google,TX
Grapevine,8357,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,TX
Grapevine,8358,4.4,3.9,4.4,4.1,Bell Ringer,1,,533199,,4.1,Google,TX
Grapevine,8359,4.4,3.9,4.4,4.1,Web Development Engineer,1,,47845,,4.1,Google,TX
Grapevine,8360,4.4,3.9,4.4,4.1,Training Specialist,1,training manager,14254,consultant,4.1,Google,TX
Grapevine,8361,4.4,3.9,4.4,4.1,Customer Service Agent,1,sales associate,46056,administrative assistant,4.1,Google,TX
Grapevine,8362,4.4,3.9,4.4,4.1,Client Service Coordinator,1,sales associate,6279,secretary,4.1,Google,TX
Grapevine,8363,4.4,3.9,4.4,4.1,Sharepoint Engineer,1,,11717,,4.1,Google,TX
Grapevine,8364,4.4,3.9,4.4,4.1,Maintenance Technician I,1,,198413,,4.1,Google,TX
Grapevine,8365,4.4,3.9,4.4,4.1,Mobile App Developer,1,,277565,,4.1,Google,TX
Scarsdale,8366,4.4,3.9,4.4,4.1,Android Developer,9,senior software engineer,123068,,4.1,Google,NY
Scarsdale,8367,4.4,3.9,4.4,4.1,Digital Marketing Analyst,8,,187633,,4.1,Google,NY
Scarsdale,8368,4.4,3.9,4.4,4.1,Devops Engineer,6,it specialist,244632,software developer,4.1,Google,NY
Scarsdale,8369,4.4,3.9,4.4,4.1,Digital Media Planner/Buyer,5,,402977,,4.1,Google,NY
Scarsdale,8370,4.4,3.9,4.4,4.1,Digital Marketing Specialist,5,production manager,156641,owner,4.1,Google,NY
Scarsdale,8371,4.4,3.9,4.4,4.1,Software Engineer,5,,4279,,4.1,Google,NY
Scarsdale,8372,4.4,3.9,4.4,4.1,Brand Creative - Copywriter,4,,711905,,4.1,Google,NY
Scarsdale,8373,4.4,3.9,4.4,4.1,Bookkeeper,4,assistant manager,62610,office manager,4.1,Google,NY
Scarsdale,8374,4.4,3.9,4.4,4.1,Assistant to the Chair,4,,543451,,4.1,Google,NY
Scarsdale,8375,4.4,3.9,4.4,4.1,IT Audit Compliance Specialist,4,,106933,,4.1,Google,NY
Scarsdale,8376,4.4,3.9,4.4,4.1,Marketing Intern,4,volunteer,13314,marketing associate,4.1,Google,NY
Scarsdale,8377,4.4,3.9,4.4,4.1,Growth Marketing Analyst,4,,582688,,4.1,Google,NY
Scarsdale,8378,4.4,3.9,4.4,4.1,"Assistant Analyst, Digital Marketing Analytics",4,,385193,,4.1,Google,NY
Scarsdale,8379,4.4,3.9,4.4,4.1,Data Strategist,4,,281350,,4.1,Google,NY
Scarsdale,8380,4.4,3.9,4.4,4.1,Search Marketing Strategist,3,,381168,,4.1,Google,NY
Scarsdale,8381,4.4,3.9,4.4,4.1,Social Media Coordinator,3,executive assistant,134375,account manager,4.1,Google,NY
Scarsdale,8382,4.4,3.9,4.4,4.1,Enterprise Operations Analyst,3,,921096,,4.1,Google,NY
Scarsdale,8383,4.4,3.9,4.4,4.1,Data Visualization,3,,708000,,4.1,Google,NY
Scarsdale,8384,4.4,3.9,4.4,4.1,Paid Search Specialist,3,,65619,,4.1,Google,NY
Scarsdale,8385,4.4,3.9,4.4,4.1,Office Coordinator,3,administrative assistant,46746,intern,4.1,Google,NY
Scarsdale,8386,4.4,3.9,4.4,4.1,Freelance Designer,3,graphic artist,38085,web designer,4.1,Google,NY
Scarsdale,8387,4.4,3.9,4.4,4.1,Social Media Editor,3,,371530,,4.1,Google,NY
Scarsdale,8388,4.4,3.9,4.4,4.1,QA Automation Engineer Consultant,3,,761172,,4.1,Google,NY
Scarsdale,8389,4.4,3.9,4.4,4.1,"Software Engineer, Growth",3,,791243,,4.1,Google,NY
Allentown,8390,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,PA
Allentown,8391,4.4,3.9,4.4,4.1,SEO Specialist,1,marketing associate,11483,marketing and sales representative,4.1,Google,PA
New Hyde Park,8392,4.4,3.9,4.4,4.1,Android Developer,9,senior software engineer,123068,,4.1,Google,NY
New Hyde Park,8393,4.4,3.9,4.4,4.1,Digital Marketing Analyst,8,,187633,,4.1,Google,NY
New Hyde Park,8394,4.4,3.9,4.4,4.1,Devops Engineer,6,it specialist,244632,software developer,4.1,Google,NY
New Hyde Park,8395,4.4,3.9,4.4,4.1,Digital Media Planner/Buyer,5,,402977,,4.1,Google,NY
New Hyde Park,8396,4.4,3.9,4.4,4.1,Digital Marketing Specialist,5,production manager,156641,owner,4.1,Google,NY
New Hyde Park,8397,4.4,3.9,4.4,4.1,Software Engineer,5,,4279,,4.1,Google,NY
New Hyde Park,8398,4.4,3.9,4.4,4.1,Brand Creative - Copywriter,4,,711905,,4.1,Google,NY
New Hyde Park,8399,4.4,3.9,4.4,4.1,Bookkeeper,4,assistant manager,62610,office manager,4.1,Google,NY
New Hyde Park,8400,4.4,3.9,4.4,4.1,Assistant to the Chair,4,,543451,,4.1,Google,NY
New Hyde Park,8401,4.4,3.9,4.4,4.1,IT Audit Compliance Specialist,4,,106933,,4.1,Google,NY
New Hyde Park,8402,4.4,3.9,4.4,4.1,Marketing Intern,4,volunteer,13314,marketing associate,4.1,Google,NY
New Hyde Park,8403,4.4,3.9,4.4,4.1,Growth Marketing Analyst,4,,582688,,4.1,Google,NY
New Hyde Park,8404,4.4,3.9,4.4,4.1,"Assistant Analyst, Digital Marketing Analytics",4,,385193,,4.1,Google,NY
New Hyde Park,8405,4.4,3.9,4.4,4.1,Data Strategist,4,,281350,,4.1,Google,NY
New Hyde Park,8406,4.4,3.9,4.4,4.1,Search Marketing Strategist,3,,381168,,4.1,Google,NY
New Hyde Park,8407,4.4,3.9,4.4,4.1,Social Media Coordinator,3,executive assistant,134375,account manager,4.1,Google,NY
New Hyde Park,8408,4.4,3.9,4.4,4.1,Enterprise Operations Analyst,3,,921096,,4.1,Google,NY
New Hyde Park,8409,4.4,3.9,4.4,4.1,Data Visualization,3,,708000,,4.1,Google,NY
New Hyde Park,8410,4.4,3.9,4.4,4.1,Paid Search Specialist,3,,65619,,4.1,Google,NY
New Hyde Park,8411,4.4,3.9,4.4,4.1,Office Coordinator,3,administrative assistant,46746,intern,4.1,Google,NY
New Hyde Park,8412,4.4,3.9,4.4,4.1,Freelance Designer,3,graphic artist,38085,web designer,4.1,Google,NY
New Hyde Park,8413,4.4,3.9,4.4,4.1,Social Media Editor,3,,371530,,4.1,Google,NY
New Hyde Park,8414,4.4,3.9,4.4,4.1,QA Automation Engineer Consultant,3,,761172,,4.1,Google,NY
New Hyde Park,8415,4.4,3.9,4.4,4.1,"Software Engineer, Growth",3,,791243,,4.1,Google,NY
Silver Spring,8416,4.4,3.9,4.4,4.1,Systems Administrator,11,it consultant,64814,contractor,4.1,Google,MD
Silver Spring,8417,4.4,3.9,4.4,4.1,Social Media Analyst,7,,4683,,4.1,Google,MD
Silver Spring,8418,4.4,3.9,4.4,4.1,Applications Systems Analyst,6,,8978,,4.1,Google,MD
Silver Spring,8419,4.4,3.9,4.4,4.1,GIS Developer,6,,38935,,4.1,Google,MD
Silver Spring,8420,4.4,3.9,4.4,4.1,Digital Marketing Coordinator,6,,248292,,4.1,Google,MD
Silver Spring,8421,4.4,3.9,4.4,4.1,Java Developer,5,senior developer,3566,senior software engineer,4.1,Google,MD
Silver Spring,8422,4.4,3.9,4.4,4.1,Systems Architect,5,systems engineer,26334,senior systems analyst,4.1,Google,MD
Silver Spring,8423,4.4,3.9,4.4,4.1,Windows Systems Administrator,5,contractor,48214,network engineer,4.1,Google,MD
Silver Spring,8424,4.4,3.9,4.4,4.1,Configuration Management Analyst,4,software configuration analyst,314,configuration,4.1,Google,MD
Silver Spring,8425,4.4,3.9,4.4,4.1,Internship,4,cashier,9985,substitute teacher,4.1,Google,MD
Silver Spring,8426,4.4,3.9,4.4,4.1,Sharepoint Developer,4,software developer,11716,net developer,4.1,Google,MD
Silver Spring,8427,4.4,3.9,4.4,4.1,Intelligence Analyst,4,sigint analyst,9849,junior level intelligence analyst,4.1,Google,MD
Silver Spring,8428,4.4,3.9,4.4,4.1,Quality Assurance Tester,4,test engineer,55618,software engineer,4.1,Google,MD
Silver Spring,8429,4.4,3.9,4.4,4.1,QlikView Developer,4,,508494,,4.1,Google,MD
Silver Spring,8430,4.4,3.9,4.4,4.1,Applications Developer,4,senior systems analyst,23992,database systems programmer,4.1,Google,MD
Silver Spring,8431,4.4,3.9,4.4,4.1,Collections Specialist,4,assistant manager,6772,office manager,4.1,Google,MD
Silver Spring,8432,4.4,3.9,4.4,4.1,Data Scientist - Analytics,4,,472028,,4.1,Google,MD
Silver Spring,8433,4.4,3.9,4.4,4.1,Cloud Architect,3,,205887,,4.1,Google,MD
Silver Spring,8434,4.4,3.9,4.4,4.1,Quality Assurance Engineer,3,manager,55592,,4.1,Google,MD
Silver Spring,8435,4.4,3.9,4.4,4.1,Search Marketing Strategist,3,,381168,,4.1,Google,MD
Silver Spring,8436,4.4,3.9,4.4,4.1,Geospatial Engineer,3,,102713,,4.1,Google,MD
Silver Spring,8437,4.4,3.9,4.4,4.1,.NET Developer,3,,8558,,4.1,Google,MD
Silver Spring,8438,4.4,3.9,4.4,4.1,Test Engineer,3,electrical engineer,20986,systems engineer,4.1,Google,MD
Silver Spring,8439,4.4,3.9,4.4,4.1,Junior Systems Administrator,3,desktop support team lead,3759,manager of technical,4.1,Google,MD
Silver Spring,8440,4.4,3.9,4.4,4.1,Software Tester,3,test engineer,4457,software developer,4.1,Google,MD
Silver Spring,8441,4.4,3.9,4.4,4.1,Field Operations,3,,32372,,4.1,Google,MD
Silver Spring,8442,4.4,3.9,4.4,4.1,Client Support Associate,3,,6337,,4.1,Google,MD
Silver Spring,8443,4.4,3.9,4.4,4.1,Web Analytics Specialist,3,,139533,,4.1,Google,MD
Silver Spring,8444,4.4,3.9,4.4,4.1,Security Analyst,3,security engineer,44304,,4.1,Google,MD
Roaring Spring,8445,4.4,3.9,4.4,4.1,Pediatric Registered Nurse,2,,1461,,4.1,Google,PA
Roaring Spring,8446,4.4,3.9,4.4,4.1,Occupational Therapist,2,human resources,7184,director of rehab,4.1,Google,PA
Roaring Spring,8447,4.4,3.9,4.4,4.1,Medical Assistant,2,patient care technician,57919,customer service representative,4.1,Google,PA
Roaring Spring,8448,4.4,3.9,4.4,4.1,Hospice Registered Nurse,1,,793235,,4.1,Google,PA
Roaring Spring,8449,4.4,3.9,4.4,4.1,Physical Therapist,1,physical therapist aide,2507,student physical therapist,4.1,Google,PA
Roaring Spring,8450,4.4,3.9,4.4,4.1,Healthcare Account Representative,1,,969572,,4.1,Google,PA
Roaring Spring,8451,4.4,3.9,4.4,4.1,Pharmacy Technician,1,senior pharmacy technician,41259,medical assistant,4.1,Google,PA
Roaring Spring,8452,4.4,3.9,4.4,4.1,Cardio Tech,1,,520896,,4.1,Google,PA
Roaring Spring,8453,4.4,3.9,4.4,4.1,Pediatric Licensed Practical Nurse,1,,501448,,4.1,Google,PA
Roaring Spring,8454,4.4,3.9,4.4,4.1,Ecommerce,1,,36211,,4.1,Google,PA
Roaring Spring,8455,4.4,3.9,4.4,4.1,Environmental Services Assistant,1,,521104,,4.1,Google,PA
Roaring Spring,8456,4.4,3.9,4.4,4.1,Home Health Registered Nurse,1,,283739,,4.1,Google,PA
Roaring Spring,8457,4.4,3.9,4.4,4.1,Scheduling Coordinator,1,office administrator,28569,administrative assistant,4.1,Google,PA
South Burlington,8458,4.4,3.9,4.4,4.1,Project Specialist,3,executive administrative assistant,55252,executive assistant,4.1,Google,VT
South Burlington,8459,4.4,3.9,4.4,4.1,SEO Analyst,1,,11471,,4.1,Google,VT
South Burlington,8460,4.4,3.9,4.4,4.1,SEO Specialist,1,marketing associate,11483,marketing and sales representative,4.1,Google,VT
Carrollton,8461,4.4,3.9,4.4,4.1,Regional Tanker Driver,83,,1472044,,4.1,Google,TX
Carrollton,8462,4.4,3.9,4.4,4.1,Otr Tanker Driver,83,,467291,,4.1,Google,TX
Carrollton,8463,4.4,3.9,4.4,4.1,IOS Applications Developer,10,,330229,,4.1,Google,TX
Carrollton,8464,4.4,3.9,4.4,4.1,Mobile Applications Developer,8,,67263,,4.1,Google,TX
Carrollton,8465,4.4,3.9,4.4,4.1,Engineer 1-Design Engineer,5,,581208,,4.1,Google,TX
Carrollton,8466,4.4,3.9,4.4,4.1,Case Aide,5,case manager,150847,intern,4.1,Google,TX
Carrollton,8467,4.4,3.9,4.4,4.1,Cloud Developer,3,,563549,,4.1,Google,TX
Carrollton,8468,4.4,3.9,4.4,4.1,Supervisor,2,owner,64221,project manager,4.1,Google,TX
Carrollton,8469,4.4,3.9,4.4,4.1,Secretary,2,vice president,28736,president,4.1,Google,TX
Carrollton,8470,4.4,3.9,4.4,4.1,Business Development Specialist,2,director,62438,president,4.1,Google,TX
Carrollton,8471,4.4,3.9,4.4,4.1,After School Club Worker,2,,1168051,,4.1,Google,TX
Carrollton,8472,4.4,3.9,4.4,4.1,Administrative Assistant,2,executive administrative assistant,15954,executive assistant,4.1,Google,TX
Carrollton,8473,4.4,3.9,4.4,4.1,Therapist,2,administrative assistant,58835,intern,4.1,Google,TX
Carrollton,8474,4.4,3.9,4.4,4.1,Web Analyst,1,communications manager,7895,j2ee developer,4.1,Google,TX
Carrollton,8475,4.4,3.9,4.4,4.1,Music Instructor,1,consultant,68803,entrepreneur,4.1,Google,TX
Carrollton,8476,4.4,3.9,4.4,4.1,Volunteer Services and Christmas Coordinator,1,,244188,,4.1,Google,TX
Carrollton,8477,4.4,3.9,4.4,4.1,"Software Engineer, Site Reliability Engineering",1,,561579,,4.1,Google,TX
Carrollton,8478,4.4,3.9,4.4,4.1,Day Camp Worker,1,,2986188,,4.1,Google,TX
Carrollton,8479,4.4,3.9,4.4,4.1,PPC Specialist,1,,134848,,4.1,Google,TX
Carrollton,8480,4.4,3.9,4.4,4.1,Occupational Therapist PRN,1,,779307,,4.1,Google,TX
Carrollton,8481,4.4,3.9,4.4,4.1,Janitor,1,volunteer,3550,driver,4.1,Google,TX
Carrollton,8482,4.4,3.9,4.4,4.1,Office Assistant/Customer Service,1,,658928,,4.1,Google,TX
Carrollton,8483,4.4,3.9,4.4,4.1,Sales Development Representative,1,inside sales representative,28424,executive administrative assistant,4.1,Google,TX
Carrollton,8484,4.4,3.9,4.4,4.1,Wine Ambassador,1,,769545,,4.1,Google,TX
Carrollton,8485,4.4,3.9,4.4,4.1,Data Scientist,1,developer,119899,software engineer,4.1,Google,TX
Carrollton,8486,4.4,3.9,4.4,4.1,Java Developer,1,senior developer,3566,senior software engineer,4.1,Google,TX
Carrollton,8487,4.4,3.9,4.4,4.1,Human Resources &amp; Payroll Administrator,1,assistant manager,1105245,human resources coordinator,4.1,Google,TX
Carrollton,8488,4.4,3.9,4.4,4.1,Social Media Specialist,1,marketing manager,68707,,4.1,Google,TX
Carrollton,8489,4.4,3.9,4.4,4.1,Bell Ringer,1,,533199,,4.1,Google,TX
Carrollton,8490,4.4,3.9,4.4,4.1,Web Development Engineer,1,,47845,,4.1,Google,TX
Carrollton,8491,4.4,3.9,4.4,4.1,Training Specialist,1,training manager,14254,consultant,4.1,Google,TX
Carrollton,8492,4.4,3.9,4.4,4.1,Customer Service Agent,1,sales associate,46056,administrative assistant,4.1,Google,TX
Carrollton,8493,4.4,3.9,4.4,4.1,Client Service Coordinator,1,sales associate,6279,secretary,4.1,Google,TX
Carrollton,8494,4.4,3.9,4.4,4.1,Sharepoint Engineer,1,,11717,,4.1,Google,TX
Carrollton,8495,4.4,3.9,4.4,4.1,Maintenance Technician I,1,,198413,,4.1,Google,TX
Carrollton,8496,4.4,3.9,4.4,4.1,Mobile App Developer,1,,277565,,4.1,Google,TX
Crystal Lake,8497,4.4,3.9,4.4,4.1,Outside Sales Marketing Consultant,10,,683280,,4.1,Google,IL
Crystal Lake,8498,4.4,3.9,4.4,4.1,Customer Service Representative,6,supervisor,60210,account manager,4.1,Google,IL
Crystal Lake,8499,4.4,3.9,4.4,4.1,Technical Project Coordinator,5,,115166,,4.1,Google,IL
Crystal Lake,8500,4.4,3.9,4.4,4.1,Front End Web Programmer,5,,27546,,4.1,Google,IL
Crystal Lake,8501,4.4,3.9,4.4,4.1,Quality Assurance Engineer,4,manager,55592,,4.1,Google,IL
Crystal Lake,8502,4.4,3.9,4.4,4.1,Demand Generation Specialist,4,,369585,,4.1,Google,IL
Crystal Lake,8503,4.4,3.9,4.4,4.1,Ios Software Engineer,3,,213919,,4.1,Google,IL
Crystal Lake,8504,4.4,3.9,4.4,4.1,Sales Development Representative,3,inside sales representative,28424,executive administrative assistant,4.1,Google,IL
Crystal Lake,8505,4.4,3.9,4.4,4.1,Truckload Broker,3,,605457,,4.1,Google,IL
Crystal Lake,8506,4.4,3.9,4.4,4.1,Email Developer,3,,149503,,4.1,Google,IL
Crystal Lake,8507,4.4,3.9,4.4,4.1,Digital Marketing Specialist,3,production manager,156641,owner,4.1,Google,IL
Crystal Lake,8508,4.4,3.9,4.4,4.1,Digital Designer,3,,54209,,4.1,Google,IL
Crystal Lake,8509,4.4,3.9,4.4,4.1,Designer,3,cad designer,40373,mechanical designer,4.1,Google,IL
Crystal Lake,8510,4.4,3.9,4.4,4.1,Software Engineer Recent Grad,3,,649552,,4.1,Google,IL
Crystal Lake,8511,4.4,3.9,4.4,4.1,Marketing Web Developer,3,,522659,,4.1,Google,IL
Crystal Lake,8512,4.4,3.9,4.4,4.1,Administrative Assistant,3,executive administrative assistant,15954,executive assistant,4.1,Google,IL
Crystal Lake,8513,4.4,3.9,4.4,4.1,Android Engineer,3,,273722,,4.1,Google,IL
Crystal Lake,8514,4.4,3.9,4.4,4.1,Interaction Designer,2,senior information architect,29390,,4.1,Google,IL
Crystal Lake,8515,4.4,3.9,4.4,4.1,Digital Media Associate,2,,139847,,4.1,Google,IL
Crystal Lake,8516,4.4,3.9,4.4,4.1,Janitor,2,volunteer,3550,driver,4.1,Google,IL
Crystal Lake,8517,4.4,3.9,4.4,4.1,Digital Marketing Account Associate,2,,972085,,4.1,Google,IL
Crystal Lake,8518,4.4,3.9,4.4,4.1,Human Resources Coordinator,2,intern,34156,recruiting coordinator,4.1,Google,IL
Crystal Lake,8519,4.4,3.9,4.4,4.1,Web Applications Developer,2,software developer,7912,intern programmer,4.1,Google,IL
Crystal Lake,8520,4.4,3.9,4.4,4.1,Assistant Finishing Line Operator,2,,388098,,4.1,Google,IL
Crystal Lake,8521,4.4,3.9,4.4,4.1,Business Development Associate,2,manager,12325,,4.1,Google,IL
Crystal Lake,8522,4.4,3.9,4.4,4.1,Quantitative Research Intern,2,,271371,,4.1,Google,IL
Crystal Lake,8523,4.4,3.9,4.4,4.1,SEO Specialist,2,marketing associate,11483,marketing and sales representative,4.1,Google,IL
Crystal Lake,8524,4.4,3.9,4.4,4.1,Software Engineer - Front End,2,,242481,,4.1,Google,IL
Crystal Lake,8525,4.4,3.9,4.4,4.1,Marketing Specialist,2,sales associate,13402,administrative assistant,4.1,Google,IL
Crystal Lake,8526,4.4,3.9,4.4,4.1,Sales Planner,2,senior account manager,44051,project manager,4.1,Google,IL
Crystal Lake,8527,4.4,3.9,4.4,4.1,Software Engineer,2,,4279,,4.1,Google,IL
Murchison,8528,4.4,3.9,4.4,4.1,LVN,2,licensed vocational nurse,19420,lpn charge nurse,4.1,Google,TX
Murchison,8529,4.4,3.9,4.4,4.1,Fourth Grade Math and Science Teacher,2,,102611,,4.1,Google,TX
Murchison,8530,4.4,3.9,4.4,4.1,Diagnostician,1,,712257,,4.1,Google,TX
Murchison,8531,4.4,3.9,4.4,4.1,Bus Driver,1,supervisor,62684,manager,4.1,Google,TX
Glen Burnie,8532,4.4,3.9,4.4,4.1,Java Software Engineer,5,junior java software engineer,3579,c engineer,4.1,Google,MD
Glen Burnie,8533,4.4,3.9,4.4,4.1,Digital Marketing Coordinator,4,,248292,,4.1,Google,MD
Glen Burnie,8534,4.4,3.9,4.4,4.1,Athletic Coordinator,3,,77481,,4.1,Google,MD
Glen Burnie,8535,4.4,3.9,4.4,4.1,Database Administrator,3,database developer,61011,software engineer,4.1,Google,MD
Glen Burnie,8536,4.4,3.9,4.4,4.1,Systems Administrator,2,it consultant,64814,contractor,4.1,Google,MD
Glen Burnie,8537,4.4,3.9,4.4,4.1,Digital Sales Consultant,2,,156508,,4.1,Google,MD
Glen Burnie,8538,4.4,3.9,4.4,4.1,Software Engineer,2,,4279,,4.1,Google,MD
Glen Burnie,8539,4.4,3.9,4.4,4.1,Bell Ringer,2,,533199,,4.1,Google,MD
Glen Burnie,8540,4.4,3.9,4.4,4.1,Full Stack Developer,2,,399113,,4.1,Google,MD
Glen Burnie,8541,4.4,3.9,4.4,4.1,SEO Specialist,2,marketing associate,11483,marketing and sales representative,4.1,Google,MD
Glen Burnie,8542,4.4,3.9,4.4,4.1,Registered Nurse,2,charge nurse,50005,rn case manager,4.1,Google,MD
Glen Burnie,8543,4.4,3.9,4.4,4.1,Solutions Architect,1,,30488,,4.1,Google,MD
Glen Burnie,8544,4.4,3.9,4.4,4.1,Internal Auditor Supervisor,1,,861267,,4.1,Google,MD
Glen Burnie,8545,4.4,3.9,4.4,4.1,PR &amp; Communications Intern,1,hostess,251331,server,4.1,Google,MD
Glen Burnie,8546,4.4,3.9,4.4,4.1,Special Projects Intern,1,,145198,,4.1,Google,MD
Glen Burnie,8547,4.4,3.9,4.4,4.1,Cable Technician,1,assistant manager,12539,telecommunication installation technician,4.1,Google,MD
Glen Burnie,8548,4.4,3.9,4.4,4.1,Epidemiologist I,1,,103520,,4.1,Google,MD
Glen Burnie,8549,4.4,3.9,4.4,4.1,Food Service Worker,1,dietary aide,38373,home health aide,4.1,Google,MD
Glen Burnie,8550,4.4,3.9,4.4,4.1,Advanced Accountant,1,,152127,,4.1,Google,MD
Glen Burnie,8551,4.4,3.9,4.4,4.1,Mobile Engineer,1,consultant,90951,senior ios engineer,4.1,Google,MD
Glen Burnie,8552,4.4,3.9,4.4,4.1,Proposal Coordinator,1,production specialist,55291,proposal specialist,4.1,Google,MD
Glen Burnie,8553,4.4,3.9,4.4,4.1,Technical Architect,1,project manager,20428,manager,4.1,Google,MD
Glen Burnie,8554,4.4,3.9,4.4,4.1,Marketing Operations Specialist,1,,109052,,4.1,Google,MD
Glen Burnie,8555,4.4,3.9,4.4,4.1,Psychologist I,1,,304835,,4.1,Google,MD
Glen Burnie,8556,4.4,3.9,4.4,4.1,Physician (Pediatrician/Supervisor),1,,90478,,4.1,Google,MD
Glen Burnie,8557,4.4,3.9,4.4,4.1,Psychology Associate Doctorate,1,,73155,,4.1,Google,MD
