nextJobOne,state,city,CaBRating,CaVRating,jobId,numJobs,nextJobTwo,CORating,company,SLRating,WLBRating,title,id
manager,DE,Wilmington,4.1,4.1,28946,37,,3.4,Apple,3.5,3.3,Sales,248
customer service representative,DE,Wilmington,4.1,4.1,34413,16,customer service,3.4,Apple,3.5,3.3,Host,249
prep cook,DE,Wilmington,4.1,4.1,45091,16,lead cook,3.4,Apple,3.5,3.3,Cook,250
manager,DE,Wilmington,4.1,4.1,11520,16,,3.4,Apple,3.5,3.3,Server,251
customer service representative,DE,Wilmington,4.1,4.1,35961,8,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,252
material handler,DE,Wilmington,4.1,4.1,731,8,package handler,3.4,Apple,3.5,3.3,Construction Laborer,253
,DE,Wilmington,4.1,4.1,21392,7,,3.4,Apple,3.5,3.3,Genius,254
,DE,Wilmington,4.1,4.1,9245,7,,3.4,Apple,3.5,3.3,Apple Expert,255
,DE,Wilmington,4.1,4.1,9259,7,,3.4,Apple,3.5,3.3,Apple Specialist,256
project manager,DE,Wilmington,4.1,4.1,62619,7,business development manager,3.4,Apple,3.5,3.3,Business Specialist,257
,DE,Wilmington,4.1,4.1,160696,7,,3.4,Apple,3.5,3.3,Apple Creative,258
analyst,DE,Wilmington,4.1,4.1,30663,7,senior analyst,3.4,Apple,3.5,3.3,Specialist,259
,DE,Wilmington,4.1,4.1,605825,7,,3.4,Apple,3.5,3.3,Apple Business Specialist,260
,DE,Wilmington,4.1,4.1,59883,7,,3.4,Apple,3.5,3.3,Creative,261
manager,DE,Wilmington,4.1,4.1,30513,7,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,262
business analyst,DE,Wilmington,4.1,4.1,31973,7,contractor,3.4,Apple,3.5,3.3,Expert,263
,DE,Wilmington,4.1,4.1,66972,7,,3.4,Apple,3.5,3.3,Apple Genius,264
administrative assistant,DE,Wilmington,4.1,4.1,10274,7,intern,3.4,Apple,3.5,3.3,Inventory Specialist,265
,DE,Wilmington,4.1,4.1,13495,6,,3.4,Apple,3.5,3.3,Membership Sales Representative,266
,DE,Wilmington,4.1,4.1,100509,4,,3.4,Apple,3.5,3.3,Civil Engineer- Traffic and Highway Design,267
,DE,Wilmington,4.1,4.1,477518,4,,3.4,Apple,3.5,3.3,Litigation Docketing Administrator,268
,DE,Wilmington,4.1,4.1,40353,4,,3.4,Apple,3.5,3.3,Design Studio Consultant,269
title officer,DE,Wilmington,4.1,4.1,59146,4,assistant manager,3.4,Apple,3.5,3.3,Title Assistant,270
executive administrative assistant,DE,Wilmington,4.1,4.1,15954,4,executive assistant,3.4,Apple,3.5,3.3,Administrative Assistant,271
general clerk,DE,Wilmington,4.1,4.1,504031,4,cashier,3.4,Apple,3.5,3.3,Mortgage Clerk,272
,DE,Wilmington,4.1,4.1,395755,3,,3.4,Apple,3.5,3.3,Head of Change and Management Information,273
customer service representative,MA,Boston,4.1,4.1,34413,16,customer service,3.4,Apple,3.5,3.3,Host,274
manager,MA,Boston,4.1,4.1,11520,15,,3.4,Apple,3.5,3.3,Server,275
prep cook,MA,Boston,4.1,4.1,45091,15,lead cook,3.4,Apple,3.5,3.3,Cook,276
customer service representative,MA,Boston,4.1,4.1,35961,11,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,277
,MA,Boston,4.1,4.1,21392,10,,3.4,Apple,3.5,3.3,Genius,278
,MA,Boston,4.1,4.1,605825,10,,3.4,Apple,3.5,3.3,Apple Business Specialist,279
,MA,Boston,4.1,4.1,9245,10,,3.4,Apple,3.5,3.3,Apple Expert,280
,MA,Boston,4.1,4.1,9259,10,,3.4,Apple,3.5,3.3,Apple Specialist,281
,MA,Boston,4.1,4.1,59883,10,,3.4,Apple,3.5,3.3,Creative,282
manager,MA,Boston,4.1,4.1,30513,10,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,283
project manager,MA,Boston,4.1,4.1,62619,10,business development manager,3.4,Apple,3.5,3.3,Business Specialist,284
,MA,Boston,4.1,4.1,160696,10,,3.4,Apple,3.5,3.3,Apple Creative,285
analyst,MA,Boston,4.1,4.1,30663,10,senior analyst,3.4,Apple,3.5,3.3,Specialist,286
business analyst,MA,Boston,4.1,4.1,31973,10,contractor,3.4,Apple,3.5,3.3,Expert,287
,MA,Boston,4.1,4.1,66972,10,,3.4,Apple,3.5,3.3,Apple Genius,288
administrative assistant,MA,Boston,4.1,4.1,10274,10,intern,3.4,Apple,3.5,3.3,Inventory Specialist,289
sales associate,MA,Boston,4.1,4.1,546730,7,administrative assistant,3.4,Apple,3.5,3.3,Customer Service Associate &amp; Cashier,290
material handler,MA,Boston,4.1,4.1,731,6,package handler,3.4,Apple,3.5,3.3,Construction Laborer,291
customer service,MA,Boston,4.1,4.1,13492,5,sales associate,3.4,Apple,3.5,3.3,Membership Representative,292
,MA,Boston,4.1,4.1,562701,4,,3.4,Apple,3.5,3.3,Associate Software Support Engineer,293
mobile developer,MA,Boston,4.1,4.1,190122,3,software developer,3.4,Apple,3.5,3.3,IOS Developer,294
cna,MA,Boston,4.1,4.1,56787,3,cashier,3.4,Apple,3.5,3.3,Certified Nursing Assistant,295
,MA,Boston,4.1,4.1,216349,3,,3.4,Apple,3.5,3.3,IOS Engineer,296
manager,MA,Boston,4.1,4.1,50838,3,,3.4,Apple,3.5,3.3,Sales Associate,297
,MA,Boston,4.1,4.1,53413,2,,3.4,Apple,3.5,3.3,User Experience Designer,298
,MA,Boston,4.1,4.1,18979,2,,3.4,Apple,3.5,3.3,Associate Sales Engineer,299
,MA,Boston,4.1,4.1,13495,2,,3.4,Apple,3.5,3.3,Membership Sales Representative,300
,MA,Boston,4.1,4.1,70069,2,,3.4,Apple,3.5,3.3,Apple Retail,301
,MA,Boston,4.1,4.1,80765,2,,3.4,Apple,3.5,3.3,Clinical Pharmacist I,302
security guard,MA,Boston,4.1,4.1,13159,2,security officer,3.4,Apple,3.5,3.3,Cashier,303
,MA,Boston,4.1,4.1,28437,2,,3.4,Apple,3.5,3.3,Sales Engineer,304
,GA,Atlanta,4.1,4.1,405809,7,,3.4,Apple,3.5,3.3,Ios Mobile Developer,305
mobile developer,GA,Atlanta,4.1,4.1,190122,5,software developer,3.4,Apple,3.5,3.3,IOS Developer,306
,GA,Atlanta,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,307
,GA,Atlanta,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,308
,GA,Atlanta,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,309
,GA,Atlanta,4.1,4.1,13495,3,,3.4,Apple,3.5,3.3,Membership Sales Representative,310
,GA,Atlanta,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,311
,GA,Atlanta,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,312
manager,GA,Atlanta,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,313
customer service representative,GA,Atlanta,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,314
project manager,GA,Atlanta,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,315
,GA,Atlanta,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,316
analyst,GA,Atlanta,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,317
business analyst,GA,Atlanta,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,318
office manager,GA,Atlanta,4.1,4.1,17435,3,volunteer,3.4,Apple,3.5,3.3,Information Technology Technician,319
,GA,Atlanta,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,320
administrative assistant,GA,Atlanta,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,321
senior qa test engineer,GA,Atlanta,4.1,4.1,37633,2,senior qa analyst,3.4,Apple,3.5,3.3,QA Test Engineer,322
project manager,GA,Atlanta,4.1,4.1,55576,2,quality assurance manager,3.4,Apple,3.5,3.3,Quality Assurance Analyst,323
scanner specialist,GA,Atlanta,4.1,4.1,269424,2,mechanical artist,3.4,Apple,3.5,3.3,Print Production Artist,324
,GA,Atlanta,4.1,4.1,216349,2,,3.4,Apple,3.5,3.3,IOS Engineer,325
,GA,Atlanta,4.1,4.1,30488,1,,3.4,Apple,3.5,3.3,Solutions Architect,326
sales associate,GA,Atlanta,4.1,4.1,44836,1,administrative assistant,3.4,Apple,3.5,3.3,Sales Representative,327
surgical assistant,GA,Atlanta,4.1,4.1,6446,1,nurse practitioner,3.4,Apple,3.5,3.3,Clinical Specialist,328
customer service representative,GA,Atlanta,4.1,4.1,34413,1,customer service,3.4,Apple,3.5,3.3,Host,329
,GA,Atlanta,4.1,4.1,508610,1,,3.4,Apple,3.5,3.3,Digital Marketing Internship,330
financial analyst,GA,Atlanta,4.1,4.1,5361,1,senior staff accountant,3.4,Apple,3.5,3.3,Staff Accountant,331
,GA,Atlanta,4.1,4.1,320623,1,,3.4,Apple,3.5,3.3,Mobile Test Engineer,332
senior developer,GA,Atlanta,4.1,4.1,3566,1,senior software engineer,3.4,Apple,3.5,3.3,Java Developer,333
software engineer,GA,Atlanta,4.1,4.1,46094,1,consultant,3.4,Apple,3.5,3.3,Data Analyst,334
,GA,Atlanta,4.1,4.1,567049,1,,3.4,Apple,3.5,3.3,Javascript Software Engineer,335
prep cook,WA,Seattle,4.1,4.1,45091,24,lead cook,3.4,Apple,3.5,3.3,Cook,336
manager,WA,Seattle,4.1,4.1,11520,21,,3.4,Apple,3.5,3.3,Server,337
customer service representative,WA,Seattle,4.1,4.1,34413,21,customer service,3.4,Apple,3.5,3.3,Host,338
,WA,Seattle,4.1,4.1,21392,5,,3.4,Apple,3.5,3.3,Genius,339
,WA,Seattle,4.1,4.1,605825,5,,3.4,Apple,3.5,3.3,Apple Business Specialist,340
,WA,Seattle,4.1,4.1,9245,5,,3.4,Apple,3.5,3.3,Apple Expert,341
,WA,Seattle,4.1,4.1,9259,5,,3.4,Apple,3.5,3.3,Apple Specialist,342
,WA,Seattle,4.1,4.1,59883,5,,3.4,Apple,3.5,3.3,Creative,343
manager,WA,Seattle,4.1,4.1,30513,5,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,344
customer service representative,WA,Seattle,4.1,4.1,35961,5,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,345
project manager,WA,Seattle,4.1,4.1,62619,5,business development manager,3.4,Apple,3.5,3.3,Business Specialist,346
,WA,Seattle,4.1,4.1,160696,5,,3.4,Apple,3.5,3.3,Apple Creative,347
analyst,WA,Seattle,4.1,4.1,30663,5,senior analyst,3.4,Apple,3.5,3.3,Specialist,348
business analyst,WA,Seattle,4.1,4.1,31973,5,contractor,3.4,Apple,3.5,3.3,Expert,349
,WA,Seattle,4.1,4.1,66972,5,,3.4,Apple,3.5,3.3,Apple Genius,350
administrative assistant,WA,Seattle,4.1,4.1,10274,5,intern,3.4,Apple,3.5,3.3,Inventory Specialist,351
customer service,WA,Seattle,4.1,4.1,13492,4,sales associate,3.4,Apple,3.5,3.3,Membership Representative,352
gis engineer,WA,Seattle,4.1,4.1,38922,4,senior gis analyst,3.4,Apple,3.5,3.3,GIS Analyst,353
,WA,Seattle,4.1,4.1,37064,4,,3.4,Apple,3.5,3.3,Electrical Sales,354
material handler,WA,Seattle,4.1,4.1,731,4,package handler,3.4,Apple,3.5,3.3,Construction Laborer,355
,WA,Seattle,4.1,4.1,4279,3,,3.4,Apple,3.5,3.3,Software Engineer,356
,WA,Seattle,4.1,4.1,583100,3,,3.4,Apple,3.5,3.3,Icloud Software Engineer,357
video editor director of photography,WA,Seattle,4.1,4.1,47407,3,associate producer,3.4,Apple,3.5,3.3,Video Editor,358
warehouse worker,WA,Seattle,4.1,4.1,47747,2,customer service representative,3.4,Apple,3.5,3.3,Warehouse Specialist,359
,WA,Seattle,4.1,4.1,327470,2,,3.4,Apple,3.5,3.3,SDE-intern,360
,WA,Seattle,4.1,4.1,723026,2,,3.4,Apple,3.5,3.3,Packing/Moving Specialist,361
,WA,Seattle,4.1,4.1,647126,1,,3.4,Apple,3.5,3.3,Plumbing Sales,362
,WA,Seattle,4.1,4.1,963109,1,,3.4,Apple,3.5,3.3,"Software Engineering, Infrastructure Engineering",363
,WA,Seattle,4.1,4.1,13495,1,,3.4,Apple,3.5,3.3,Membership Sales Representative,364
news photographer,WA,Seattle,4.1,4.1,47817,1,intern,3.4,Apple,3.5,3.3,Videographer,365
qa lead,WA,Seattle,4.1,4.1,117128,1,test manager,3.4,Apple,3.5,3.3,Test Automation Engineer,366
marketing coordinator,DC,Washington,4.1,4.1,43469,27,volunteer,3.4,Apple,3.5,3.3,Yoga Instructor,367
customer service representative,DC,Washington,4.1,4.1,35961,9,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,368
,DC,Washington,4.1,4.1,21392,8,,3.4,Apple,3.5,3.3,Genius,369
,DC,Washington,4.1,4.1,9245,8,,3.4,Apple,3.5,3.3,Apple Expert,370
,DC,Washington,4.1,4.1,9259,8,,3.4,Apple,3.5,3.3,Apple Specialist,371
project manager,DC,Washington,4.1,4.1,62619,8,business development manager,3.4,Apple,3.5,3.3,Business Specialist,372
,DC,Washington,4.1,4.1,160696,8,,3.4,Apple,3.5,3.3,Apple Creative,373
analyst,DC,Washington,4.1,4.1,30663,8,senior analyst,3.4,Apple,3.5,3.3,Specialist,374
,DC,Washington,4.1,4.1,605825,8,,3.4,Apple,3.5,3.3,Apple Business Specialist,375
,DC,Washington,4.1,4.1,59883,8,,3.4,Apple,3.5,3.3,Creative,376
manager,DC,Washington,4.1,4.1,30513,8,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,377
business analyst,DC,Washington,4.1,4.1,31973,8,contractor,3.4,Apple,3.5,3.3,Expert,378
,DC,Washington,4.1,4.1,66972,8,,3.4,Apple,3.5,3.3,Apple Genius,379
administrative assistant,DC,Washington,4.1,4.1,10274,8,intern,3.4,Apple,3.5,3.3,Inventory Specialist,380
manager,DC,Washington,4.1,4.1,50838,6,,3.4,Apple,3.5,3.3,Sales Associate,381
,DC,Washington,4.1,4.1,490264,4,,3.4,Apple,3.5,3.3,Mac Support Specialist,382
executive administrative assistant,DC,Washington,4.1,4.1,55558,3,executive assistant,3.4,Apple,3.5,3.3,Project Coordinator,383
,DC,Washington,4.1,4.1,330667,3,,3.4,Apple,3.5,3.3,Licensed Financial Advisor,384
,DC,Washington,4.1,4.1,122639,3,,3.4,Apple,3.5,3.3,Public Policy,385
executive assistant,DC,Washington,4.1,4.1,51325,3,compliance analyst,3.4,Apple,3.5,3.3,Compliance Assistant,386
,DC,Washington,4.1,4.1,343816,3,,3.4,Apple,3.5,3.3,Help Desk Technician I,387
,DC,Washington,4.1,4.1,200928,3,,3.4,Apple,3.5,3.3,Testing and Evaluation Specialist,388
it consultant,DC,Washington,4.1,4.1,64814,2,contractor,3.4,Apple,3.5,3.3,Systems Administrator,389
contractor,DC,Washington,4.1,4.1,62650,2,senior systems analyst,3.4,Apple,3.5,3.3,Business Systems Analyst,390
,DC,Washington,4.1,4.1,588968,2,,3.4,Apple,3.5,3.3,Quality Management Systems Analyst,391
,DC,Washington,4.1,4.1,9261,2,,3.4,Apple,3.5,3.3,Apple Systems Engineer,392
service desk analyst,DC,Washington,4.1,4.1,40845,2,field technician,3.4,Apple,3.5,3.3,Desktop Support Technician,393
owner,DC,Washington,4.1,4.1,19056,2,it,3.4,Apple,3.5,3.3,Linux Administrator,394
,DC,Washington,4.1,4.1,41751,2,,3.4,Apple,3.5,3.3,Pre-Sales Engineer,395
financial analyst,DC,Washington,4.1,4.1,5361,2,senior staff accountant,3.4,Apple,3.5,3.3,Staff Accountant,396
,DC,Washington,4.1,4.1,70069,2,,3.4,Apple,3.5,3.3,Apple Retail,397
manager,MO,Kansas City,4.1,4.1,11520,36,,3.4,Apple,3.5,3.3,Server,398
customer service representative,MO,Kansas City,4.1,4.1,34413,34,customer service,3.4,Apple,3.5,3.3,Host,399
,MO,Kansas City,4.1,4.1,355410,34,,3.4,Apple,3.5,3.3,Prep/Line Cook,400
receptionist,MO,Kansas City,4.1,4.1,62308,29,customer service representative,3.4,Apple,3.5,3.3,Bartender,401
,MO,Kansas City,4.1,4.1,506282,29,,3.4,Apple,3.5,3.3,Hostess/Carside to Go,402
,MO,Kansas City,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,403
,MO,Kansas City,4.1,4.1,13495,3,,3.4,Apple,3.5,3.3,Membership Sales Representative,404
,MO,Kansas City,4.1,4.1,283662,3,,3.4,Apple,3.5,3.3,IT Field Services Specialist,405
,MO,Kansas City,4.1,4.1,216349,3,,3.4,Apple,3.5,3.3,IOS Engineer,406
,MO,Kansas City,4.1,4.1,605825,2,,3.4,Apple,3.5,3.3,Apple Business Specialist,407
,MO,Kansas City,4.1,4.1,9245,2,,3.4,Apple,3.5,3.3,Apple Expert,408
,MO,Kansas City,4.1,4.1,9259,2,,3.4,Apple,3.5,3.3,Apple Specialist,409
,MO,Kansas City,4.1,4.1,59883,2,,3.4,Apple,3.5,3.3,Creative,410
manager,MO,Kansas City,4.1,4.1,30513,2,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,411
customer service representative,MO,Kansas City,4.1,4.1,35961,2,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,412
project manager,MO,Kansas City,4.1,4.1,62619,2,business development manager,3.4,Apple,3.5,3.3,Business Specialist,413
,MO,Kansas City,4.1,4.1,160696,2,,3.4,Apple,3.5,3.3,Apple Creative,414
,MO,Kansas City,4.1,4.1,600194,2,,3.4,Apple,3.5,3.3,IOS Software Engineer Applications Compatibility,415
analyst,MO,Kansas City,4.1,4.1,30663,2,senior analyst,3.4,Apple,3.5,3.3,Specialist,416
business analyst,MO,Kansas City,4.1,4.1,31973,2,contractor,3.4,Apple,3.5,3.3,Expert,417
,MO,Kansas City,4.1,4.1,66972,2,,3.4,Apple,3.5,3.3,Apple Genius,418
administrative assistant,MO,Kansas City,4.1,4.1,10274,2,intern,3.4,Apple,3.5,3.3,Inventory Specialist,419
security officer,MO,Kansas City,4.1,4.1,28581,1,customer service representative,3.4,Apple,3.5,3.3,School Bus Driver,420
office assistant,MO,Kansas City,4.1,4.1,60158,1,receptionist,3.4,Apple,3.5,3.3,Customer Service Clerk,421
,MO,Kansas City,4.1,4.1,243376,1,,3.4,Apple,3.5,3.3,Temporary Full Time Net Applications Developer,422
network administrator,MO,Kansas City,4.1,4.1,58525,1,systems administrator,3.4,Apple,3.5,3.3,Technical Support Specialist,423
,MO,Kansas City,4.1,4.1,70069,1,,3.4,Apple,3.5,3.3,Apple Retail,424
,MO,Kansas City,4.1,4.1,160124,1,,3.4,Apple,3.5,3.3,PC Maintenance Technician,425
human resources,MO,Kansas City,4.1,4.1,7184,1,director of rehab,3.4,Apple,3.5,3.3,Occupational Therapist,426
,MO,Kansas City,4.1,4.1,22458,1,,3.4,Apple,3.5,3.3,Semiconductor Equipment Maintenance Technician,427
,MO,Kansas City,4.1,4.1,256138,1,,3.4,Apple,3.5,3.3,Asp&gt;net C# Web Developer,428
manager,CA,Apple Valley,4.1,4.1,11520,23,,3.4,Apple,3.5,3.3,Server,429
customer service representative,CA,Apple Valley,4.1,4.1,34413,23,customer service,3.4,Apple,3.5,3.3,Host,430
prep cook,CA,Apple Valley,4.1,4.1,45091,20,lead cook,3.4,Apple,3.5,3.3,Cook,431
,CA,Apple Valley,4.1,4.1,326863,7,,3.4,Apple,3.5,3.3,Line/Prep Cook,432
receptionist,CA,Apple Valley,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,433
,CA,Apple Valley,4.1,4.1,34025,5,,3.4,Apple,3.5,3.3,Hospital Pharmacist,434
graduate student intern,CA,Apple Valley,4.1,4.1,30971,3,graduate clinician,3.4,Apple,3.5,3.3,Speech Language Pathologist,435
dental assisting,CA,Apple Valley,4.1,4.1,40188,3,banquet manager and maitre,3.4,Apple,3.5,3.3,Dental Hygienist,436
,CA,Apple Valley,4.1,4.1,21392,3,,3.4,Apple,3.5,3.3,Genius,437
,CA,Apple Valley,4.1,4.1,605825,3,,3.4,Apple,3.5,3.3,Apple Business Specialist,438
,CA,Apple Valley,4.1,4.1,9245,3,,3.4,Apple,3.5,3.3,Apple Expert,439
,CA,Apple Valley,4.1,4.1,9259,3,,3.4,Apple,3.5,3.3,Apple Specialist,440
sales associate,CA,Apple Valley,4.1,4.1,50687,3,assistant manager,3.4,Apple,3.5,3.3,Retail Sales Representative,441
,CA,Apple Valley,4.1,4.1,59883,3,,3.4,Apple,3.5,3.3,Creative,442
manager,CA,Apple Valley,4.1,4.1,30513,3,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,443
customer service representative,CA,Apple Valley,4.1,4.1,35961,3,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,444
project manager,CA,Apple Valley,4.1,4.1,62619,3,business development manager,3.4,Apple,3.5,3.3,Business Specialist,445
,CA,Apple Valley,4.1,4.1,160696,3,,3.4,Apple,3.5,3.3,Apple Creative,446
clinical instructor,CA,Apple Valley,4.1,4.1,32580,3,director,3.4,Apple,3.5,3.3,Family Nurse Practitioner,447
analyst,CA,Apple Valley,4.1,4.1,30663,3,senior analyst,3.4,Apple,3.5,3.3,Specialist,448
business analyst,CA,Apple Valley,4.1,4.1,31973,3,contractor,3.4,Apple,3.5,3.3,Expert,449
,CA,Apple Valley,4.1,4.1,66972,3,,3.4,Apple,3.5,3.3,Apple Genius,450
registration specialist i,CA,Apple Valley,4.1,4.1,49996,3,president,3.4,Apple,3.5,3.3,Registered Dental Assistant,451
administrative assistant,CA,Apple Valley,4.1,4.1,10274,3,intern,3.4,Apple,3.5,3.3,Inventory Specialist,452
account executive,CA,Apple Valley,4.1,4.1,22513,2,corporate recruiter,3.4,Apple,3.5,3.3,Healthcare Recruiter,453
,CA,Apple Valley,4.1,4.1,923060,2,,3.4,Apple,3.5,3.3,Cement Mixer Driver,454
,CA,Apple Valley,4.1,4.1,1181409,2,,3.4,Apple,3.5,3.3,Travel RN ICU,455
,CA,Apple Valley,4.1,4.1,130198,2,,3.4,Apple,3.5,3.3,Store Protection Specialist,456
administrative assistant,CA,Apple Valley,4.1,4.1,50180,2,assistant manager,3.4,Apple,3.5,3.3,Retail Associate,457
,CA,Apple Valley,4.1,4.1,253496,2,,3.4,Apple,3.5,3.3,Overnight Merchandiser,458
operations manager,CA,Apple Valley,4.1,4.1,24491,2,owner,3.4,Apple,3.5,3.3,Area Supervisor,459
,CA,Apple Valley,4.1,4.1,134132,2,,3.4,Apple,3.5,3.3,Hospital Staff Pharmacist,460
,CA,Apple Valley,4.1,4.1,566686,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician (Outpatient),461
,CA,Apple Valley,4.1,4.1,124857,1,,3.4,Apple,3.5,3.3,Internal Medicine Physician,462
executive assistant,CA,Apple Valley,4.1,4.1,134375,1,account manager,3.4,Apple,3.5,3.3,Social Media Coordinator,463
,CA,Apple Valley,4.1,4.1,729797,1,,3.4,Apple,3.5,3.3,Certified Field Technician,464
manager,SC,Greenville,4.1,4.1,11520,48,,3.4,Apple,3.5,3.3,Server,465
prep cook,SC,Greenville,4.1,4.1,19005,43,lead cook,3.4,Apple,3.5,3.3,Line Cook,466
customer service representative,SC,Greenville,4.1,4.1,34413,22,customer service,3.4,Apple,3.5,3.3,Host,467
,SC,Greenville,4.1,4.1,506282,13,,3.4,Apple,3.5,3.3,Hostess/Carside to Go,468
,SC,Greenville,4.1,4.1,826299,8,,3.4,Apple,3.5,3.3,General Utilities (Dishwasher),469
receptionist,SC,Greenville,4.1,4.1,62308,6,customer service representative,3.4,Apple,3.5,3.3,Bartender,470
bus driver,SC,Greenville,4.1,4.1,31940,5,customer service representative,3.4,Apple,3.5,3.3,Expeditor,471
cook,SC,Greenville,4.1,4.1,60665,4,grill cook,3.4,Apple,3.5,3.3,Prep Cook,472
,SC,Greenville,4.1,4.1,13495,2,,3.4,Apple,3.5,3.3,Membership Sales Representative,473
,SC,Greenville,4.1,4.1,160696,1,,3.4,Apple,3.5,3.3,Apple Creative,474
,SC,Greenville,4.1,4.1,21392,1,,3.4,Apple,3.5,3.3,Genius,475
,SC,Greenville,4.1,4.1,605825,1,,3.4,Apple,3.5,3.3,Apple Business Specialist,476
analyst,SC,Greenville,4.1,4.1,30663,1,senior analyst,3.4,Apple,3.5,3.3,Specialist,477
business analyst,SC,Greenville,4.1,4.1,31973,1,contractor,3.4,Apple,3.5,3.3,Expert,478
,SC,Greenville,4.1,4.1,9245,1,,3.4,Apple,3.5,3.3,Apple Expert,479
,SC,Greenville,4.1,4.1,70069,1,,3.4,Apple,3.5,3.3,Apple Retail,480
,SC,Greenville,4.1,4.1,66972,1,,3.4,Apple,3.5,3.3,Apple Genius,481
,SC,Greenville,4.1,4.1,9259,1,,3.4,Apple,3.5,3.3,Apple Specialist,482
,SC,Greenville,4.1,4.1,59883,1,,3.4,Apple,3.5,3.3,Creative,483
manager,SC,Greenville,4.1,4.1,30513,1,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,484
customer service representative,SC,Greenville,4.1,4.1,35961,1,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,485
administrative assistant,SC,Greenville,4.1,4.1,10274,1,intern,3.4,Apple,3.5,3.3,Inventory Specialist,486
project manager,SC,Greenville,4.1,4.1,62619,1,business development manager,3.4,Apple,3.5,3.3,Business Specialist,487
,TX,Dallas,4.1,4.1,330229,10,,3.4,Apple,3.5,3.3,IOS Applications Developer,488
,TX,Dallas,4.1,4.1,67263,8,,3.4,Apple,3.5,3.3,Mobile Applications Developer,489
,TX,Dallas,4.1,4.1,9258,7,,3.4,Apple,3.5,3.3,Apple Solutions Consultant,490
customer service representative,TX,Dallas,4.1,4.1,35961,6,customer service rep,3.4,Apple,3.5,3.3,Service Specialist,491
,TX,Dallas,4.1,4.1,21392,5,,3.4,Apple,3.5,3.3,Genius,492
,TX,Dallas,4.1,4.1,605825,5,,3.4,Apple,3.5,3.3,Apple Business Specialist,493
,TX,Dallas,4.1,4.1,9245,5,,3.4,Apple,3.5,3.3,Apple Expert,494
concept artist,TX,Dallas,4.1,4.1,39057,5,owner,3.4,Apple,3.5,3.3,Graphic Artist,495
,TX,Dallas,4.1,4.1,9259,5,,3.4,Apple,3.5,3.3,Apple Specialist,496
,TX,Dallas,4.1,4.1,59883,5,,3.4,Apple,3.5,3.3,Creative,497
manager,TX,Dallas,4.1,4.1,30513,5,senior systems engineer,3.4,Apple,3.5,3.3,Solutions Engineer,498
,TX,Dallas,4.1,4.1,119725,5,,3.4,Apple,3.5,3.3,Enterprise Systems Engineer,499
project manager,TX,Dallas,4.1,4.1,62619,5,business development manager,3.4,Apple,3.5,3.3,Business Specialist,500
,TX,Dallas,4.1,4.1,160696,5,,3.4,Apple,3.5,3.3,Apple Creative,501
analyst,TX,Dallas,4.1,4.1,30663,5,senior analyst,3.4,Apple,3.5,3.3,Specialist,502
business analyst,TX,Dallas,4.1,4.1,31973,5,contractor,3.4,Apple,3.5,3.3,Expert,503
,TX,Dallas,4.1,4.1,66972,5,,3.4,Apple,3.5,3.3,Apple Genius,504
administrative assistant,TX,Dallas,4.1,4.1,10274,5,intern,3.4,Apple,3.5,3.3,Inventory Specialist,505
,TX,Dallas,4.1,4.1,620883,4,,3.4,Apple,3.5,3.3,Purchasing Estimator,506
it support technician,TX,Dallas,4.1,4.1,637,4,teacher,3.4,Apple,3.5,3.3,Computer Repair Technician,507
customer service representative,TX,Dallas,4.1,4.1,34413,3,customer service,3.4,Apple,3.5,3.3,Host,508
