company,city,nextJobOne,state,title,id,SLRating,numJobs,CaVRating,nextJobTwo,WLBRating,CORating,CaBRating,jobId
Oracle,Charlotte,,NC,Applications Sales Representative IV,247,2.9,2,3.2,,3.7,3.2,3.1,888591
Oracle,Charlotte,,NC,.NET Developer,248,2.9,2,3.2,,3.7,3.2,3.1,8558
Oracle,Charlotte,,NC,Peoplesoft Oracle Database Administrator,249,2.9,2,3.2,,3.7,3.2,3.1,110227
Oracle,Charlotte,,NC,Filenet Developer,250,2.9,2,3.2,,3.7,3.2,3.1,236947
Oracle,Charlotte,,NC,Junior UI Developer,251,2.9,2,3.2,,3.7,3.2,3.1,781509
Oracle,Charlotte,,NC,Middleware Weblogic Administrator,252,2.9,2,3.2,,3.7,3.2,3.1,586002
Oracle,Charlotte,,NC,Tableau Developer,253,2.9,2,3.2,,3.7,3.2,3.1,435482
Oracle,Charlotte,,NC,Oracle PL/SQL Developer,254,2.9,2,3.2,,3.7,3.2,3.1,46556
Oracle,Charlotte,team lead,NC,Developer,255,2.9,1,3.2,software developer,3.7,3.2,3.1,54988
Oracle,Charlotte,,NC,Big Data Developer,256,2.9,1,3.2,,3.7,3.2,3.1,347695
Oracle,Charlotte,database developer,NC,SQL Developer,257,2.9,1,3.2,software developer,3.7,3.2,3.1,5226
Oracle,Charlotte,,NC,Cloud Architect,258,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,Charlotte,,NC,Full Stack Java Developer,259,2.9,1,3.2,,3.7,3.2,3.1,1157879
Oracle,Charlotte,,NC,Technology Architect Consultant,260,2.9,1,3.2,,3.7,3.2,3.1,1209061
Oracle,Charlotte,,NC,Campus Coordinator,261,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,Charlotte,qa engineer,NC,Automation Tester,262,2.9,1,3.2,manual test engineer,3.7,3.2,3.1,157621
Oracle,San Jose,,CA,Software Engineer,263,2.9,21,3.2,,3.7,3.2,3.1,4279
Oracle,San Jose,senior developer,CA,Java Developer,264,2.9,9,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,San Jose,database developer,CA,Database Administrator,265,2.9,9,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,San Jose,,CA,Shipping/Receiving--Material Handler,266,2.9,7,3.2,,3.7,3.2,3.1,765078
Oracle,San Jose,machine operator,CA,Material Handler,267,2.9,6,3.2,sales associate,3.7,3.2,3.1,57820
Oracle,San Jose,,CA,Software Engineer (User Exp Developer 3-Proddev),268,2.9,6,3.2,,3.7,3.2,3.1,600371
Oracle,San Jose,software engineer,CA,Systems Analyst,269,2.9,5,3.2,consultant,3.7,3.2,3.1,26279
Oracle,San Jose,intern,CA,Administrative Associate,270,2.9,5,3.2,legal assistant,3.7,3.2,3.1,11618
Oracle,San Jose,,CA,Oracle APEX Developer,271,2.9,4,3.2,,3.7,3.2,3.1,206659
Oracle,San Jose,senior software engineer,CA,Systems Engineer,272,2.9,4,3.2,,3.7,3.2,3.1,26561
Oracle,San Jose,,CA,Software Engineer (Technical Writer 4-Product Development),273,2.9,4,3.2,,3.7,3.2,3.1,600366
Oracle,San Jose,,CA,Oracle Obiee Developer,274,2.9,3,3.2,,3.7,3.2,3.1,568608
Oracle,San Jose,,CA,"Member of Technical Staff I, Software Engineer, Quality",275,2.9,3,3.2,,3.7,3.2,3.1,407330
Oracle,San Jose,,CA,Python Developer,276,2.9,3,3.2,,3.7,3.2,3.1,55458
Oracle,San Jose,unix administrator,CA,Storage Engineer,277,2.9,3,3.2,storage enterprise consultant,3.7,3.2,3.1,25617
Oracle,San Jose,,CA,SCM Consultant,278,2.9,3,3.2,,3.7,3.2,3.1,162781
Oracle,San Jose,,CA,Sr accountant,279,2.9,3,3.2,,3.7,3.2,3.1,744807
Oracle,San Jose,,CA,BI Engineer,280,2.9,3,3.2,,3.7,3.2,3.1,129239
Oracle,San Jose,qa analyst,CA,ETL Tester,281,2.9,3,3.2,pl,3.7,3.2,3.1,31672
Oracle,San Jose,,CA,I T Business Data Analyst,282,2.9,3,3.2,,3.7,3.2,3.1,1180200
Oracle,San Jose,senior systems engineer,CA,Technology Architect,283,2.9,3,3.2,senior software engineer,3.7,3.2,3.1,20683
Oracle,San Jose,,CA,Middleware Weblogic Administrator,284,2.9,3,3.2,,3.7,3.2,3.1,586002
Oracle,San Jose,it specialist,CA,Devops Engineer,285,2.9,3,3.2,software developer,3.7,3.2,3.1,244632
Oracle,San Jose,,CA,Unspecified,286,2.9,3,3.2,,3.7,3.2,3.1,14473
Oracle,San Jose,,CA,Network Switch Engineer,287,2.9,3,3.2,,3.7,3.2,3.1,89830
Oracle,Houston,consultant,TX,Programmer Analyst I,288,2.9,4,3.2,senior programmer analyst,3.7,3.2,3.1,37141
Oracle,Houston,,TX,.NET Developer,289,2.9,4,3.2,,3.7,3.2,3.1,8558
Oracle,Houston,,TX,Business Intelligence ETL Developer,290,2.9,4,3.2,,3.7,3.2,3.1,563127
Oracle,Houston,business systems analyst,TX,Business Analyst,291,2.9,4,3.2,software engineer,3.7,3.2,3.1,62731
Oracle,Houston,,TX,IT Business Operations Analyst,292,2.9,4,3.2,,3.7,3.2,3.1,86879
Oracle,Houston,senior developer,TX,Java Developer,293,2.9,3,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Houston,oracle database administrator,TX,oracle dba,294,2.9,3,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Houston,,TX,Oracle Systems Integration Developer,295,2.9,3,3.2,,3.7,3.2,3.1,586711
Oracle,Houston,,TX,Information Security Intern,296,2.9,3,3.2,,3.7,3.2,3.1,245540
Oracle,Houston,financial analyst,TX,Staff Accountant,297,2.9,3,3.2,senior staff accountant,3.7,3.2,3.1,5361
Oracle,Houston,,TX,Business Analyst - IT Finance,298,2.9,3,3.2,,3.7,3.2,3.1,666856
Oracle,Houston,senior systems analyst,TX,Applications Developer,299,2.9,3,3.2,database systems programmer,3.7,3.2,3.1,23992
Oracle,Houston,senior software engineer,TX,SQL Server Database Administrator,300,2.9,2,3.2,,3.7,3.2,3.1,5230
Oracle,Houston,,TX,Ar Clerk,301,2.9,2,3.2,,3.7,3.2,3.1,9060
Oracle,Houston,manager,TX,Technical Support Engineer,302,2.9,2,3.2,,3.7,3.2,3.1,58305
Oracle,Houston,software developer,TX,Web Applications Developer,303,2.9,2,3.2,intern programmer,3.7,3.2,3.1,7912
Oracle,Houston,,TX,PL/SQL Developer,304,2.9,2,3.2,,3.7,3.2,3.1,125486
Oracle,Houston,software engineer,TX,Oracle Database Administrator,305,2.9,2,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Houston,accounting manager,TX,Fixed Asset Accountant,306,2.9,2,3.2,senior financial analyst,3.7,3.2,3.1,38168
Oracle,Houston,,TX,Tableau Developer,307,2.9,2,3.2,,3.7,3.2,3.1,435482
Oracle,Houston,,TX,Oracle BI Consultant,308,2.9,2,3.2,,3.7,3.2,3.1,259088
Oracle,Houston,staff accountant,TX,Billing Specialist,309,2.9,2,3.2,manager,3.7,3.2,3.1,62046
Oracle,Houston,consultant,TX,Credit Analyst,310,2.9,2,3.2,associate,3.7,3.2,3.1,45547
Oracle,Houston,,TX,VBA/Excel Developer,311,2.9,2,3.2,,3.7,3.2,3.1,194807
Oracle,Houston,accounting clerk,TX,Accounts Receivable Clerk,312,2.9,2,3.2,sales associate,3.7,3.2,3.1,15369
Oracle,Houston,qa tester,TX,UAT Analyst,313,2.9,2,3.2,business analyst,3.7,3.2,3.1,212558
Oracle,Houston,sales associate,TX,Accounting Intern,314,2.9,1,3.2,bookkeeper,3.7,3.2,3.1,23678
Oracle,Houston,,TX,Systems Analyst IV (Support),315,2.9,1,3.2,,3.7,3.2,3.1,383082
Oracle,Houston,manager,TX,Human Resources,316,2.9,1,3.2,human resources director,3.7,3.2,3.1,34118
Oracle,Houston,,TX,Regulatory Compliance Analyst,317,2.9,1,3.2,,3.7,3.2,3.1,150030
Oracle,Houston,,TX,Campus Coordinator,318,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,Denver,qa engineer,CO,Software Test Engineer,319,2.9,9,3.2,senior qa analyst,3.7,3.2,3.1,4447
Oracle,Denver,senior developer,CO,Java Developer,320,2.9,6,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Denver,,CO,Oracle Applications Developer,321,2.9,6,3.2,,3.7,3.2,3.1,7850
Oracle,Denver,,CO,Strategic Business Development Analyst,322,2.9,4,3.2,,3.7,3.2,3.1,161443
Oracle,Denver,,CO,Informatica ETL Developer,323,2.9,4,3.2,,3.7,3.2,3.1,237676
Oracle,Denver,,CO,.NET Developer,324,2.9,4,3.2,,3.7,3.2,3.1,8558
Oracle,Denver,,CO,Software Engineer (Technical Writer 4-Product Development),325,2.9,4,3.2,,3.7,3.2,3.1,600366
Oracle,Denver,contractor,CO,Business Systems Analyst,326,2.9,3,3.2,senior systems analyst,3.7,3.2,3.1,62650
Oracle,Denver,office manager,CO,Accounting Technician,327,2.9,3,3.2,accountant,3.7,3.2,3.1,15313
Oracle,Denver,owner,CO,Linux Administrator,328,2.9,3,3.2,it,3.7,3.2,3.1,19056
Oracle,Denver,programmer,CO,Linux Systems Administrator,329,2.9,3,3.2,infrastructure analyst,3.7,3.2,3.1,19070
Oracle,Denver,,CO,"Expert Oracle Performance, DBA, Oracle EBS Architect",330,2.9,3,3.2,,3.7,3.2,3.1,1275646
Oracle,Denver,,CO,Oracle Ebs Developer,331,2.9,3,3.2,,3.7,3.2,3.1,239483
Oracle,Denver,,CO,Corporate Financial Analyst,332,2.9,3,3.2,,3.7,3.2,3.1,45282
Oracle,Denver,senior java developer,CO,Software Engineer I,333,2.9,3,3.2,software engineer iii,3.7,3.2,3.1,4512
Oracle,Denver,hris administrator,CO,HRIS Analyst,334,2.9,3,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Denver,,CO,Business Intelligence Developer,335,2.9,3,3.2,,3.7,3.2,3.1,63037
Oracle,Denver,oracle database administrator,CO,oracle dba,336,2.9,3,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Denver,,CO,Software Engineer (Systems Administrator 4-IT),337,2.9,3,3.2,,3.7,3.2,3.1,599488
Oracle,Denver,software engineer,CO,Oracle Database Administrator,338,2.9,3,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Denver,,CO,Associate Data Operations Analyst,339,2.9,3,3.2,,3.7,3.2,3.1,421889
Oracle,Denver,,CO,Software Engineer,340,2.9,3,3.2,,3.7,3.2,3.1,4279
Oracle,Denver,,CO,C++ Developer,341,2.9,3,3.2,,3.7,3.2,3.1,12486
Oracle,Denver,programmer,CO,Data Base Administrator,342,2.9,2,3.2,task leader,3.7,3.2,3.1,46119
Oracle,Denver,,CO,BI Designer,343,2.9,2,3.2,,3.7,3.2,3.1,368284
Oracle,Denver,office assistant,CO,Customer Service Specialist,344,2.9,2,3.2,receptionist,3.7,3.2,3.1,60275
Oracle,Denver,,CO,Digital Optimization Analyst,345,2.9,2,3.2,,3.7,3.2,3.1,510261
Oracle,San Antonio,,TX,Oracle Systems Administrator,346,2.9,5,3.2,,3.7,3.2,3.1,46563
Oracle,San Antonio,,TX,Linux Virtualization Engineer,347,2.9,3,3.2,,3.7,3.2,3.1,895545
Oracle,San Antonio,,TX,Database Administrator/Analyst,348,2.9,3,3.2,,3.7,3.2,3.1,82569
Oracle,San Antonio,,TX,SQL/Oracle Database Administrator,349,2.9,3,3.2,,3.7,3.2,3.1,97693
Oracle,San Antonio,organic chemist,TX,Research Associate I,350,2.9,3,3.2,senior research associate,3.7,3.2,3.1,50303
Oracle,San Antonio,,TX,dba oracle/oracle e-business suite,351,2.9,2,3.2,,3.7,3.2,3.1,830544
Oracle,San Antonio,general accountant,TX,Cost Accountant,352,2.9,2,3.2,budget analyst,3.7,3.2,3.1,45662
Oracle,San Antonio,,TX,Database Administrator Intermediate,353,2.9,2,3.2,,3.7,3.2,3.1,81079
Oracle,San Antonio,oracle database administrator,TX,oracle dba,354,2.9,2,3.2,developer,3.7,3.2,3.1,1044207
Oracle,San Antonio,database developer,TX,Database Administrator,355,2.9,2,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,San Antonio,software engineer,TX,Oracle Database Administrator,356,2.9,2,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,San Antonio,,TX,Database Websphere Administrator,357,2.9,2,3.2,,3.7,3.2,3.1,564179
Oracle,San Antonio,senior systems analyst,TX,Applications Developer,358,2.9,2,3.2,database systems programmer,3.7,3.2,3.1,23992
Oracle,San Antonio,data,TX,Data Modeler,359,2.9,1,3.2,data and process analyst,3.7,3.2,3.1,46371
Oracle,San Antonio,,TX,Oracle BRM Consultant,360,2.9,1,3.2,,3.7,3.2,3.1,429221
Oracle,San Antonio,quality assurance analyst,TX,QA Test Analyst,361,2.9,1,3.2,qa test engineer,3.7,3.2,3.1,37632
Oracle,San Antonio,,TX,Campus Coordinator,362,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,San Antonio,accounting clerk,TX,Accounts Payable,363,2.9,1,3.2,accounting assistant,3.7,3.2,3.1,15341
Oracle,San Antonio,,TX,Cloud Network Engineer,364,2.9,1,3.2,,3.7,3.2,3.1,1052368
Oracle,San Antonio,,TX,.NET Developer,365,2.9,1,3.2,,3.7,3.2,3.1,8558
Oracle,San Antonio,office manager,TX,Accounts Payable Clerk,366,2.9,1,3.2,accounts payable specialist,3.7,3.2,3.1,15349
Oracle,San Antonio,,TX,Obiee Analyst,367,2.9,1,3.2,,3.7,3.2,3.1,407761
Oracle,San Antonio,,TX,Consulting Member of Technical Staff,368,2.9,1,3.2,,3.7,3.2,3.1,888
Oracle,San Antonio,,TX,Software Engineer (Systems Administrator 4-IT),369,2.9,1,3.2,,3.7,3.2,3.1,599488
Oracle,San Antonio,,TX,Digital Optimization Analyst,370,2.9,1,3.2,,3.7,3.2,3.1,510261
Oracle,San Antonio,senior consultant,TX,Database Analyst,371,2.9,1,3.2,,3.7,3.2,3.1,61024
Oracle,San Antonio,project manager,TX,Financial Analyst,372,2.9,1,3.2,controller,3.7,3.2,3.1,43960
Oracle,Philadelphia,oracle database administrator,PA,oracle dba,373,2.9,11,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Philadelphia,senior developer,PA,Java Developer,374,2.9,9,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Philadelphia,,PA,.NET Developer,375,2.9,9,3.2,,3.7,3.2,3.1,8558
Oracle,Philadelphia,employment details,PA,Staff Systems Engineer,376,2.9,5,3.2,,3.7,3.2,3.1,31018
Oracle,Philadelphia,,PA,Associate Applications Engineer,377,2.9,5,3.2,,3.7,3.2,3.1,2584
Oracle,Philadelphia,senior software engineer,PA,Software Developer,378,2.9,5,3.2,,3.7,3.2,3.1,30270
Oracle,Philadelphia,,PA,Software Development Specialist,379,2.9,5,3.2,,3.7,3.2,3.1,4246
Oracle,Philadelphia,,PA,Oracle PL/SQL Developer,380,2.9,5,3.2,,3.7,3.2,3.1,46556
Oracle,Philadelphia,,PA,Applications Engineer Co-Op,381,2.9,4,3.2,,3.7,3.2,3.1,8955
Oracle,Philadelphia,,PA,Full Stack Software Developer,382,2.9,4,3.2,,3.7,3.2,3.1,752396
Oracle,Philadelphia,etl informatica developer,PA,ETL Developer,383,2.9,4,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Philadelphia,,PA,Cloud Security Architect,384,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Philadelphia,,PA,Agent Software Developer,385,2.9,4,3.2,,3.7,3.2,3.1,75471
Oracle,Philadelphia,,PA,Campus Coordinator,386,2.9,4,3.2,,3.7,3.2,3.1,131344
Oracle,Philadelphia,,PA,Java Middleware Developer,387,2.9,4,3.2,,3.7,3.2,3.1,406016
Oracle,Philadelphia,staff consultant developer,PA,Staff Consultant,388,2.9,4,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Philadelphia,,PA,Cloud Network Engineer,389,2.9,4,3.2,,3.7,3.2,3.1,1052368
Oracle,Philadelphia,,PA,Junior Applications Developer,390,2.9,4,3.2,,3.7,3.2,3.1,67380
Oracle,Philadelphia,software engineer,PA,Oracle Database Administrator,391,2.9,4,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Philadelphia,,PA,Middleware Weblogic Administrator,392,2.9,4,3.2,,3.7,3.2,3.1,586002
Oracle,Philadelphia,senior software engineer,PA,Systems Engineer,393,2.9,4,3.2,,3.7,3.2,3.1,26561
Oracle,Philadelphia,siebel analytics developer,PA,Obiee Developer,394,2.9,4,3.2,oracle developer,3.7,3.2,3.1,137444
Oracle,Raleigh,software engineer,NC,Oracle Database Administrator,395,2.9,8,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Raleigh,,NC,Finance Business Analyst,396,2.9,8,3.2,,3.7,3.2,3.1,26927
Oracle,Raleigh,senior developer,NC,Java Developer,397,2.9,6,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Raleigh,,NC,Database Administrator (DBA),398,2.9,6,3.2,,3.7,3.2,3.1,82555
Oracle,Raleigh,senior financial analyst,NC,Cost Analyst,399,2.9,5,3.2,plant controller,3.7,3.2,3.1,45668
Oracle,Raleigh,programmer,NC,Linux Systems Administrator,400,2.9,5,3.2,infrastructure analyst,3.7,3.2,3.1,19070
Oracle,Raleigh,,NC,ERP Systems Analyst,401,2.9,4,3.2,,3.7,3.2,3.1,102179
Oracle,Raleigh,oracle database administrator,NC,oracle dba,402,2.9,3,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Raleigh,junior java software engineer,NC,Java Software Engineer,403,2.9,3,3.2,c engineer,3.7,3.2,3.1,3579
Oracle,Raleigh,team leader,NC,Process Analyst,404,2.9,3,3.2,tester,3.7,3.2,3.1,42314
Oracle,Raleigh,senior qa automationtester,NC,QA Automation Tester,405,2.9,2,3.2,senior qa analyst,3.7,3.2,3.1,142518
Oracle,Raleigh,maintenance mechanic,NC,Technologist,406,2.9,2,3.2,nuclear medicine technologist,3.7,3.2,3.1,20664
Oracle,Raleigh,consultant accounting specialist,NC,LMS Administrator,407,2.9,2,3.2,corporate trainer,3.7,3.2,3.1,63124
Oracle,Raleigh,,NC,Campus Coordinator,408,2.9,2,3.2,,3.7,3.2,3.1,131344
Oracle,Raleigh,,NC,Curam Developer,409,2.9,2,3.2,,3.7,3.2,3.1,235683
Oracle,Raleigh,manager,NC,IT Systems Analyst,410,2.9,2,3.2,,3.7,3.2,3.1,10961
Oracle,Raleigh,staff consultant developer,NC,Staff Consultant,411,2.9,2,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Raleigh,,NC,Cloud Network Engineer,412,2.9,2,3.2,,3.7,3.2,3.1,1052368
Oracle,Raleigh,,NC,Linux Engineer,413,2.9,2,3.2,,3.7,3.2,3.1,19059
Oracle,Raleigh,,NC,Software Engineer (Systems Administrator 4-IT),414,2.9,2,3.2,,3.7,3.2,3.1,599488
Oracle,Raleigh,,NC,Digital Optimization Analyst,415,2.9,2,3.2,,3.7,3.2,3.1,510261
Oracle,Raleigh,senior software engineer,NC,Junior Java Developer,416,2.9,2,3.2,,3.7,3.2,3.1,24726
Oracle,Raleigh,consultant,NC,Business Process Analyst,417,2.9,2,3.2,senior consultant contractor,3.7,3.2,3.1,12586
Oracle,Raleigh,research assistant,NC,Student Intern,418,2.9,2,3.2,sales associate,3.7,3.2,3.1,64059
Oracle,Raleigh,,NC,Middleware Weblogic Administrator,419,2.9,2,3.2,,3.7,3.2,3.1,586002
Oracle,Raleigh,systems engineer,NC,Systems Architect,420,2.9,2,3.2,senior systems analyst,3.7,3.2,3.1,26334
Oracle,Raleigh,data architect,NC,Data Warehouse Architect,421,2.9,2,3.2,senior consultant,3.7,3.2,3.1,60131
Oracle,Raleigh,,NC,Brand Journalist,422,2.9,2,3.2,,3.7,3.2,3.1,704691
Oracle,Phoenix,senior developer,AZ,Java Developer,423,2.9,11,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Phoenix,pc technician,AZ,Data Center Technician,424,2.9,8,3.2,lead technician,3.7,3.2,3.1,46139
Oracle,Phoenix,,AZ,Database and Systems Administrator,425,2.9,5,3.2,,3.7,3.2,3.1,81095
Oracle,Phoenix,senior developer,AZ,PeopleSoft Developer,426,2.9,4,3.2,senior peoplesoft developer,3.7,3.2,3.1,1525
Oracle,Phoenix,software engineer,AZ,Informatica Developer,427,2.9,4,3.2,etl tech lead,3.7,3.2,3.1,28973
Oracle,Phoenix,logistics specialist,AZ,Distribution Coordinator,428,2.9,4,3.2,executive assistant,3.7,3.2,3.1,35884
Oracle,Phoenix,,AZ,AR Analyst,429,2.9,3,3.2,,3.7,3.2,3.1,9057
Oracle,Phoenix,,AZ,Informatica ETL Developer,430,2.9,3,3.2,,3.7,3.2,3.1,237676
Oracle,Phoenix,it consultant,AZ,IT Engineer,431,2.9,3,3.2,desktop support engineer,3.7,3.2,3.1,10323
Oracle,Phoenix,,AZ,Software Engineer,432,2.9,3,3.2,,3.7,3.2,3.1,4279
Oracle,Phoenix,planner,AZ,Scheduler,433,2.9,3,3.2,project manager,3.7,3.2,3.1,28562
Oracle,Phoenix,,AZ,Peoplesoft Systems Analyst,434,2.9,3,3.2,,3.7,3.2,3.1,90381
Oracle,Phoenix,,AZ,Talend Developer,435,2.9,3,3.2,,3.7,3.2,3.1,572869
Oracle,Phoenix,,AZ,Oracle PL/SQL Developer,436,2.9,3,3.2,,3.7,3.2,3.1,46556
Oracle,Phoenix,senior software developer,AZ,Microstrategy Developer,437,2.9,3,3.2,microstrategy architect,3.7,3.2,3.1,90905
Oracle,Phoenix,,AZ,Support Oracle Developer,438,2.9,2,3.2,,3.7,3.2,3.1,255144
Oracle,Phoenix,,AZ,Data Specialist ETL Informatica,439,2.9,2,3.2,,3.7,3.2,3.1,1136252
Oracle,Phoenix,,AZ,Entry Level Customer Service,440,2.9,2,3.2,,3.7,3.2,3.1,715372
Oracle,Phoenix,business systems analyst,AZ,Business Analyst,441,2.9,2,3.2,software engineer,3.7,3.2,3.1,62731
Oracle,Phoenix,,AZ,SQL-DBA,442,2.9,2,3.2,,3.7,3.2,3.1,448025
Oracle,Phoenix,,AZ,Datacenter Technician,443,2.9,2,3.2,,3.7,3.2,3.1,39975
Oracle,Phoenix,,AZ,Big Data Developer,444,2.9,1,3.2,,3.7,3.2,3.1,347695
Oracle,Phoenix,,AZ,Entry Level Representative,445,2.9,1,3.2,,3.7,3.2,3.1,670736
Oracle,Phoenix,,AZ,Cloud Architect,446,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,Phoenix,,AZ,Finance Business Systems Technical Analyst,447,2.9,1,3.2,,3.7,3.2,3.1,319625
Oracle,Phoenix,executive assistant,AZ,Office Administrator &amp; Recruiter,448,2.9,1,3.2,legal secretary,3.7,3.2,3.1,917467
Oracle,Phoenix,,AZ,QA Assurance Tester,449,2.9,1,3.2,,3.7,3.2,3.1,109300
Oracle,Phoenix,,AZ,"Financial Analyst, Business Systems",450,2.9,1,3.2,,3.7,3.2,3.1,102439
Oracle,Phoenix,inside sales representative,AZ,Sales Development Representative,451,2.9,1,3.2,executive administrative assistant,3.7,3.2,3.1,28424
Oracle,Phoenix,,AZ,Campus Coordinator,452,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,Albany,senior software engineer,NY,Oracle Developer,453,2.9,12,3.2,,3.7,3.2,3.1,46548
Oracle,Albany,software engineer,NY,Oracle Database Administrator,454,2.9,7,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Albany,,NY,.NET Web Developer,455,2.9,6,3.2,,3.7,3.2,3.1,8562
Oracle,Albany,,NY,PL/SQL Developer,456,2.9,6,3.2,,3.7,3.2,3.1,125486
Oracle,Albany,,NY,Comp Sys Analyst (Business Analyst Programmer),457,2.9,4,3.2,,3.7,3.2,3.1,402099
Oracle,Albany,,NY,Oracle Java Developer,458,2.9,4,3.2,,3.7,3.2,3.1,91725
Oracle,Albany,oracle database administrator,NY,oracle dba,459,2.9,2,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Albany,senior programmer,NY,QA Automation Engineer,460,2.9,2,3.2,senior quality assurance engineer,3.7,3.2,3.1,55658
Oracle,Albany,it specialist,NY,Devops Engineer,461,2.9,2,3.2,software developer,3.7,3.2,3.1,244632
Oracle,Albany,,NY,Oracle Administrator,462,2.9,2,3.2,,3.7,3.2,3.1,7845
Oracle,Albany,project manager,NY,Technical Architect,463,2.9,2,3.2,manager,3.7,3.2,3.1,20428
Oracle,Albany,,NY,Big Data Developer,464,2.9,1,3.2,,3.7,3.2,3.1,347695
Oracle,Albany,,NY,Cloud Architect,465,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,Albany,,NY,Peoplesoft Applications Developer,466,2.9,1,3.2,,3.7,3.2,3.1,91832
Oracle,Albany,,NY,OBIEE Report Developer,467,2.9,1,3.2,,3.7,3.2,3.1,429022
Oracle,Albany,,NY,Oracle Applications Database Administrator,468,2.9,1,3.2,,3.7,3.2,3.1,72955
Oracle,Albany,,NY,Campus Coordinator,469,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,Albany,software engineer,NY,Data Analyst,470,2.9,1,3.2,consultant,3.7,3.2,3.1,46094
Oracle,Albany,staff consultant developer,NY,Staff Consultant,471,2.9,1,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Albany,,NY,Cloud Network Engineer,472,2.9,1,3.2,,3.7,3.2,3.1,1052368
Oracle,Albany,,NY,.NET Developer,473,2.9,1,3.2,,3.7,3.2,3.1,8558
Oracle,Albany,,NY,.NET Programmer,474,2.9,1,3.2,,3.7,3.2,3.1,8559
Oracle,Albany,,NY,Siebel Technical Specialist,475,2.9,1,3.2,,3.7,3.2,3.1,434159
Oracle,Albany,,NY,Software Engineer (Systems Administrator 4-IT),476,2.9,1,3.2,,3.7,3.2,3.1,599488
Oracle,Albany,,NY,Digital Optimization Analyst,477,2.9,1,3.2,,3.7,3.2,3.1,510261
Oracle,Albany,,NY,Soa Applications Architect,478,2.9,1,3.2,,3.7,3.2,3.1,411909
Oracle,Albany,,NY,Middleware Weblogic Administrator,479,2.9,1,3.2,,3.7,3.2,3.1,586002
Oracle,Orlando,,FL,GIS Developer,480,2.9,6,3.2,,3.7,3.2,3.1,38935
Oracle,Orlando,,FL,Applications Support Engineer,481,2.9,5,3.2,,3.7,3.2,3.1,67643
